City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Isangel,VU,2022-02-01 20:16:54,-19.55,169.2667,78.26,83,100,2.73
294,Tilichiki,RU,2022-02-01 20:18:05,60.4667,166.1,15.31,93,100,9.8
295,Kaabong,UG,2022-02-01 20:18:06,3.4836,34.1492,73.22,39,73,9.75
296,College,US,2022-02-01 20:18:06,64.8569,-147.8028,-0.74,74,20,0.0
297,Bilma,NE,2022-02-01 20:18:06,18.6853,12.9164,59.34,20,0,6.17
298,Superior,US,2022-02-01 20:15:00,46.7208,-92.1041,24.62,55,40,19.57
299,Mnogovershinnyy,RU,2022-02-01 20:18:07,53.9353,139.9242,-6.23,94,99,4.59
300,Hasaki,JP,2022-02-01 20:18:07,35.7333,140.8333,30.6,48,0,20.62
301,Mina,MX,2022-02-01 20:18:07,26.0011,-100.5299,83.26,22,0,6.2
302,Mecca,SA,2022-02-01 20:13:37,21.4267,39.8261,68.22,41,3,5.75
303,Cabedelo,BR,2022-02-01 20:18:08,-6.9811,-34.8339,84.87,68,37,11.21
304,Whitehorse,CA,2022-02-01 20:13:12,60.7161,-135.0538,-12.3,92,7,4.38
305,Singarayakonda,IN,2022-02-01 20:18:08,15.25,80.0333,72.05,70,5,6.58
306,Bud,US,2022-02-01 20:18:08,39.447,-86.1758,62.55,66,100,11.88
307,Jales,BR,2022-02-01 20:18:09,-20.2689,-50.5458,72.09,91,100,5.44
308,Maragogi,BR,2022-02-01 20:16:40,-9.0122,-35.2225,82.04,71,16,8.21
309,Laguna,US,2022-02-01 20:18:09,38.421,-121.4238,62.44,31,0,11.99
310,Yuli,NG,2022-02-01 20:18:09,9.6989,10.2744,72.54,19,1,6.31
311,Zhongshu,CN,2022-02-01 20:18:10,24.5167,103.7667,39.16,99,100,4.05
312,Nikki,BJ,2022-02-01 20:18:10,9.9401,3.2108,75.7,13,0,5.93
313,Mokhsogollokh,RU,2022-02-01 20:19:10,61.4681,128.9203,-14.4,94,100,7.9
314,Lockport,US,2022-02-01 20:19:11,41.5895,-88.0578,46.29,87,100,5.01
315,Krasnozerskoye,RU,2022-02-01 20:19:11,53.9828,79.2374,17.46,95,100,8.68
316,Manacapuru,BR,2022-02-01 20:19:11,-3.2997,-60.6206,81.18,83,73,4.97
317,Katobu,ID,2022-02-01 20:19:12,-4.9408,122.5276,75.51,88,100,1.45
318,Alice Springs,AU,2022-02-01 20:19:12,-23.7,133.8833,72.95,100,100,13.8
319,Castro,BR,2022-02-01 20:18:44,-24.7911,-50.0119,78.55,60,4,4.79
320,Hegang,CN,2022-02-01 20:19:12,47.4,130.3667,-2.4,92,89,5.28
321,Pandamatenga,BW,2022-02-01 20:19:13,-18.5278,25.627,65.95,95,63,3.94
322,Naze,JP,2022-02-01 20:19:13,28.3667,129.4833,55.63,71,100,10.74
323,Itoman,JP,2022-02-01 20:19:13,26.1247,127.6694,62.62,92,100,12.66
324,Port Lincoln,AU,2022-02-01 20:15:08,-34.7333,135.8667,60.66,56,52,17.87
325,Turzovka,SK,2022-02-01 20:19:14,49.4043,18.6226,33.35,93,100,8.05
326,Marfino,RU,2022-02-01 20:19:14,55.7028,37.3822,27.68,86,75,11.18
327,Madison Heights,US,2022-02-01 20:17:22,42.4859,-83.1052,46.65,51,75,9.22
328,Chimore,BO,2022-02-01 20:19:14,-16.9833,-65.1333,83.39,76,47,5.97
329,Krasnoselkup,RU,2022-02-01 20:19:15,65.7,82.4667,-5.75,100,85,7.58
330,Mairi,BR,2022-02-01 20:19:15,-11.7114,-40.1489,82.42,52,97,9.01
331,Mumford,GH,2022-02-01 20:19:15,5.2618,-0.759,79.75,80,0,7.96
332,Sechura,PE,2022-02-01 20:19:16,-5.5569,-80.8222,82.89,53,7,16.02
333,Alta Floresta,BR,2022-02-01 20:19:16,-9.8756,-56.0861,84.02,74,40,5.75
334,Maarianhamina,AX,2022-02-01 20:19:16,60.0973,19.9348,21.06,86,100,2.3
335,Gisborne,NZ,2022-02-01 20:19:16,-38.6533,178.0042,72.95,73,90,5.77
336,Warrington,GB,2022-02-01 20:19:17,53.3925,-2.5802,52.48,85,75,8.01
337,Galesong,ID,2022-02-01 20:19:17,-5.3166,119.3661,75.22,83,100,4.0
338,Bida,NG,2022-02-01 20:19:17,9.0833,6.0167,80.46,12,0,5.59
339,Stokmarknes,NO,2022-02-01 20:19:18,68.5646,14.9108,26.58,59,0,18.41
340,Plettenberg Bay,ZA,2022-02-01 20:19:18,-34.0527,23.3716,73.17,88,65,3.6
341,Nagato,JP,2022-02-01 20:19:18,34.3833,131.2,39.11,64,7,6.31
342,New Ulm,US,2022-02-01 20:19:19,44.3125,-94.4605,18.28,70,40,27.63
343,Hambantota,LK,2022-02-01 20:19:19,6.1241,81.1185,73.15,80,1,13.35
344,Ancud,CL,2022-02-01 20:19:19,-41.8697,-73.8203,67.23,79,100,8.72
345,Turlock,US,2022-02-01 20:19:20,37.4947,-120.8466,58.64,35,0,16.11
346,Emerald,AU,2022-02-01 20:19:20,-23.5333,148.1667,82.35,67,100,6.58
347,Alugan,PH,2022-02-01 20:19:20,12.2188,125.4808,77.38,86,100,10.13
348,Mogadishu,SO,2022-02-01 20:15:05,2.0371,45.3438,78.39,87,100,20.13
349,Bridgetown,BB,2022-02-01 20:19:21,13.1,-59.6167,84.69,61,20,14.97
350,Mackay,AU,2022-02-01 20:15:07,-21.15,149.2,75.69,84,100,5.68
351,Xai-Xai,MZ,2022-02-01 20:19:21,-25.0519,33.6442,76.87,81,1,8.5
352,Nzega,RW,2022-02-01 20:19:21,-2.479,29.5564,56.43,90,100,2.06
353,Batemans Bay,AU,2022-02-01 20:19:22,-35.7167,150.1833,73.2,94,100,5.93
354,Aklavik,CA,2022-02-01 20:19:22,68.2191,-135.0107,-10.37,76,75,2.3
355,Marzuq,YE,2022-02-01 20:19:22,14.4,46.4667,64.49,76,39,5.44
356,San Patricio,US,2022-02-01 20:19:23,28.017,-97.5169,75.29,50,5,2.1
357,Rabaul,PG,2022-02-01 20:19:23,-4.1967,152.1721,79.14,81,100,9.98
358,Akureyri,IS,2022-02-01 20:19:23,65.6835,-18.0878,6.73,85,0,0.0
359,Unity,CA,2022-02-01 20:19:24,52.4501,-109.1682,-7.74,92,57,12.1
360,Akyab,MM,2022-02-01 20:19:24,20.15,92.9,64.35,78,53,7.61
361,Foix,FR,2022-02-01 20:19:24,42.8333,1.5833,41.99,44,100,5.06
362,Faanui,PF,2022-02-01 20:20:25,-16.4833,-151.75,80.46,76,3,19.91
363,Husavik,IS,2022-02-01 20:17:03,66.0449,-17.3389,6.71,80,34,14.0
364,Beauceville,CA,2022-02-01 20:20:25,46.2179,-70.7787,30.79,46,80,6.91
365,Russell,US,2022-02-01 20:20:25,32.3502,-85.1999,67.05,32,4,10.51
366,Villamontes,BO,2022-02-01 20:16:06,-21.25,-63.5,78.89,61,100,7.72
367,Sungairaya,ID,2022-02-01 20:20:26,0.7,108.9,77.34,87,99,7.23
368,Kattivakkam,IN,2022-02-01 20:20:26,13.2167,80.3167,77.07,78,2,3.85
369,Melville,US,2022-02-01 20:20:26,40.7934,-73.4151,38.08,63,75,1.99
370,Bad Kreuznach,DE,2022-02-01 20:20:26,49.8333,7.8667,48.22,80,100,17.0
371,Katherine,AU,2022-02-01 20:20:27,-14.4667,132.2667,77.32,78,66,8.05
372,Novyy Urengoy,RU,2022-02-01 20:20:27,66.0833,76.6333,-14.84,100,100,4.05
373,Padang,ID,2022-02-01 20:20:27,-0.9492,100.3543,75.99,88,100,3.94
374,Campeche,MX,2022-02-01 20:18:46,19.0,-90.5,92.19,32,4,4.36
375,Beyneu,KZ,2022-02-01 20:20:28,45.3167,55.2,33.1,83,100,11.72
376,Axim,GH,2022-02-01 20:20:28,4.8699,-2.2405,80.28,81,100,8.81
377,Nalut,LY,2022-02-01 20:20:29,30.3333,10.85,48.58,42,1,14.43
378,Sao Filipe,CV,2022-02-01 20:17:05,14.8961,-24.4956,75.07,73,100,5.53
379,Tautira,PF,2022-02-01 20:20:29,-17.7333,-149.15,86.02,77,24,20.96
380,Hamilton,US,2022-02-01 20:20:30,39.1834,-84.5333,61.65,38,0,17.27
381,Shelburne,CA,2022-02-01 20:20:30,44.0787,-80.2041,35.6,63,100,18.14
382,Coquimbo,CL,2022-02-01 20:20:30,-29.9533,-71.3436,71.33,60,0,12.66
383,Ixtapa,MX,2022-02-01 20:20:30,20.7,-105.2,78.03,47,0,9.22
384,Sioux Lookout,CA,2022-02-01 20:20:15,50.1001,-91.917,14.07,79,100,17.27
385,Jasper,US,2022-02-01 20:17:05,37.2001,-94.3502,63.84,68,100,1.01
386,Nobres,BR,2022-02-01 20:20:31,-14.7203,-56.3275,76.82,89,96,6.71
387,Dondo,MZ,2022-02-01 20:20:31,-19.6094,34.7431,80.11,81,0,4.43
388,Karoi,ZW,2022-02-01 20:20:31,-16.8099,29.6925,63.82,97,0,3.8
389,Tukrah,LY,2022-02-01 20:20:32,32.5341,20.5791,54.79,74,72,21.25
390,Ulladulla,AU,2022-02-01 20:20:32,-35.35,150.4667,69.76,90,100,11.39
391,Gorin,RU,2022-02-01 20:20:32,51.1983,136.6669,-4.5,99,100,2.53
392,Wajir,KE,2022-02-01 20:20:33,1.7471,40.0573,88.68,31,99,7.27
393,Northam,GB,2022-02-01 20:17:18,51.0333,-4.2167,52.39,93,100,17.58
394,Kaili,ID,2022-02-01 20:20:33,-3.4626,120.2147,67.59,91,100,2.46
395,Pisco,PE,2022-02-01 20:16:22,-13.7,-76.2167,78.85,57,0,17.27
396,Shaoyang,CN,2022-02-01 20:20:34,27.2315,111.4525,36.27,94,100,5.64
397,Sorland,NO,2022-02-01 20:20:34,67.667,12.6934,28.47,56,100,21.25
398,Hulyaypole,UA,2022-02-01 20:20:34,47.6653,36.2578,34.79,89,100,10.11
399,Ryotsu,JP,2022-02-01 20:20:34,38.0833,138.4333,35.94,62,75,22.5
400,Ridgecrest,US,2022-02-01 20:20:35,35.6225,-117.6709,60.66,17,20,1.01
401,Ouargaye,BF,2022-02-01 20:20:35,11.5033,0.0572,76.8,9,78,9.28
402,Komsomolskiy,UZ,2022-02-01 20:18:43,40.4272,71.7189,29.12,80,100,6.91
403,Batagay,RU,2022-02-01 20:20:35,67.6333,134.6333,-20.25,99,100,0.81
404,Sai Buri,TH,2022-02-01 20:20:36,6.7013,101.6168,75.33,89,55,7.2
405,Bonavista,CA,2022-02-01 20:20:36,48.6499,-53.1147,26.11,55,94,18.63
406,Medicine Hat,CA,2022-02-01 20:20:36,50.0501,-110.6683,2.71,69,100,8.05
407,Acari,PE,2022-02-01 20:20:37,-15.4311,-74.6158,81.55,56,26,12.19
408,Paita,PE,2022-02-01 20:20:37,-5.0892,-81.1144,90.16,64,32,15.75
409,Tacuarembo,UY,2022-02-01 20:20:37,-31.7333,-55.9833,91.62,24,0,11.23
410,Khandyga,RU,2022-02-01 20:21:37,62.6667,135.6,-26.91,99,100,1.25
411,Medvedevo,RU,2022-02-01 20:21:38,56.6339,47.804,30.72,95,100,8.95
412,Kinablangan,PH,2022-02-01 20:21:38,7.6947,126.5503,76.5,84,100,4.27
413,Kaisiadorys,LT,2022-02-01 20:21:38,54.8667,24.45,27.57,94,100,7.4
414,Goma,CD,2022-02-01 20:21:39,-1.6792,29.2228,64.02,76,100,2.44
415,Almaznyy,RU,2022-02-01 20:21:39,48.0448,40.045,33.94,94,100,8.75
416,Isla Vista,US,2022-02-01 20:21:39,34.4133,-119.861,66.9,65,20,8.05
417,Keningau,MY,2022-02-01 20:21:40,5.3378,116.1602,73.85,96,99,3.33
418,Badlapur,IN,2022-02-01 20:21:40,19.15,73.2667,71.4,56,0,1.45
419,Bethel,US,2022-02-01 20:21:40,41.3712,-73.414,36.48,61,0,6.91
420,Mayumba,GA,2022-02-01 20:21:40,-3.432,10.6554,78.37,89,77,3.83
421,Venado Tuerto,AR,2022-02-01 20:21:41,-33.7456,-61.9688,91.89,24,2,6.44
422,Zirgan,RU,2022-02-01 20:21:41,53.2222,55.9185,28.83,96,100,12.41
423,Guarapari,BR,2022-02-01 20:21:41,-20.6667,-40.4975,84.09,78,93,5.1
424,Mocajuba,BR,2022-02-01 20:21:42,-2.5842,-49.5072,81.93,81,90,3.51
425,Olga,RU,2022-02-01 20:21:42,43.7444,135.2892,11.37,63,0,9.4
426,Sapele,NG,2022-02-01 20:21:42,5.8941,5.6767,79.09,61,24,6.17
427,Galeana,MX,2022-02-01 20:21:43,24.8333,-100.0667,69.31,18,0,3.74
428,Lufilufi,WS,2022-02-01 20:21:43,-13.8745,-171.5986,76.78,78,91,17.29
429,Spearfish,US,2022-02-01 20:21:43,44.4908,-103.8594,24.89,42,0,5.99
430,Manali,IN,2022-02-01 20:21:43,13.1667,80.2667,77.07,78,2,3.42
431,Margate,GB,2022-02-01 20:21:44,51.3813,1.3862,53.46,74,100,8.01
432,Khorixas,NA,2022-02-01 20:21:44,-20.3667,14.9667,69.04,48,96,13.11
433,Obo,CF,2022-02-01 20:21:44,5.3998,26.4869,75.18,23,9,4.0
434,Maumere,ID,2022-02-01 20:21:45,-8.6199,122.2111,78.82,83,51,9.24
435,Sterling,US,2022-02-01 20:21:45,39.0062,-77.4286,44.15,51,40,3.0
436,Hobyo,SO,2022-02-01 20:21:45,5.3505,48.5268,77.9,85,100,18.92
437,Neiafu,TO,2022-02-01 20:21:46,-18.65,-173.9833,83.08,69,40,4.61
438,Mamit,IN,2022-02-01 20:21:46,23.9333,92.4833,47.89,93,19,3.83
439,Mount Isa,AU,2022-02-01 20:21:37,-20.7333,139.5,76.77,100,40,4.61
440,Ginir,ET,2022-02-01 20:21:46,7.1333,40.7,61.75,37,100,4.92
441,Udachnyy,RU,2022-02-01 20:21:47,66.4167,112.4,-36.24,100,57,2.35
442,Salo,IT,2022-02-01 20:21:47,45.6086,10.531,44.47,51,30,5.35
443,Moron De La Frontera,ES,2022-02-01 20:21:47,37.1208,-5.454,55.08,47,0,6.91
444,Luanda,AO,2022-02-01 20:20:03,-8.8368,13.2343,77.0,78,0,9.22
445,Perth,AU,2022-02-01 20:20:13,-31.9333,115.8333,65.08,59,0,25.32
446,Datong,CN,2022-02-01 20:21:48,40.0936,113.2914,12.45,50,0,2.26
447,Kutum,SD,2022-02-01 20:21:48,14.2,24.6667,59.92,21,5,6.64
448,Caravelas,BR,2022-02-01 20:21:48,-17.7125,-39.2481,82.74,72,68,9.35
449,Kasongo-Lunda,CD,2022-02-01 20:21:49,-6.4667,16.8167,74.26,85,89,3.04
450,Necochea,AR,2022-02-01 20:21:49,-38.5473,-58.7368,76.03,47,6,13.15
451,Wamba,NG,2022-02-01 20:21:49,8.9333,8.6,74.39,16,0,3.09
452,Hirosaki,JP,2022-02-01 20:21:50,40.5931,140.4725,29.52,90,87,4.34
453,Tommot,RU,2022-02-01 20:21:50,58.9564,126.2925,-6.86,95,100,8.72
454,Makakilo City,US,2022-02-01 20:21:50,21.3469,-158.0858,77.32,63,0,8.05
455,Cockburn Town,TC,2022-02-01 20:17:51,21.4612,-71.1419,75.2,75,2,20.18
456,Thinadhoo,MV,2022-02-01 20:21:51,0.5333,72.9333,83.12,71,56,13.27
457,Kahului,US,2022-02-01 20:21:51,20.8947,-156.47,79.97,67,75,12.66
458,Guerrero Negro,MX,2022-02-01 20:20:27,27.9769,-114.0611,64.35,57,100,12.71
459,Camocim,BR,2022-02-01 20:22:51,-2.9022,-40.8411,83.1,72,100,15.7
460,Great Yarmouth,GB,2022-02-01 20:22:52,52.6083,1.7305,51.24,75,40,24.25
461,Mount Gambier,AU,2022-02-01 20:22:52,-37.8333,140.7667,51.21,64,29,6.62
462,Sangar,RU,2022-02-01 20:22:52,63.9242,127.4739,-30.78,98,100,2.55
463,Ammon,US,2022-02-01 20:22:52,43.4696,-111.9666,17.82,86,100,5.01
464,Kita,ML,2022-02-01 20:22:53,13.0349,-9.4895,80.62,12,38,5.77
465,Wellington,NZ,2022-02-01 20:22:53,-41.2866,174.7756,71.26,64,100,20.71
466,Smithers,CA,2022-02-01 20:22:53,54.7804,-127.1743,19.72,73,75,6.91
467,Kjollefjord,NO,2022-02-01 20:22:54,70.9457,27.3465,23.05,80,60,9.04
468,Ajaccio,FR,2022-02-01 20:22:47,42.0,8.9167,41.05,70,0,8.05
469,Machiques,VE,2022-02-01 20:22:54,10.0644,-72.545,94.48,31,23,9.1
470,Lamar,US,2022-02-01 20:22:54,33.6668,-95.5836,67.98,88,100,10.36
471,Kulhudhuffushi,MV,2022-02-01 20:22:55,6.6221,73.07,81.36,74,4,11.59
472,Kemin,KG,2022-02-01 20:22:55,42.7846,75.6892,26.49,58,0,7.74
473,Karratha,AU,2022-02-01 20:22:55,-20.7377,116.8463,83.98,72,88,7.09
474,Aswan,EG,2022-02-01 20:22:56,24.0934,32.907,60.1,38,0,5.75
475,Santa Cruz Del Sur,CU,2022-02-01 20:22:56,20.7147,-77.9956,79.11,58,54,14.79
476,Taksimo,RU,2022-02-01 20:22:56,56.3444,114.8794,-17.7,96,91,1.99
477,Matara,LK,2022-02-01 20:22:56,5.9485,80.5353,71.74,86,0,9.91
478,Jalpan,MX,2022-02-01 20:22:57,21.2333,-99.4833,87.15,16,0,5.77
479,Spring Valley,US,2022-02-01 20:22:57,36.108,-115.245,58.5,23,75,8.99
480,Ukiah,US,2022-02-01 20:22:57,39.1502,-123.2078,61.38,40,0,0.0
481,Havelock,US,2022-02-01 20:22:58,34.8791,-76.9013,56.98,51,0,1.99
482,Tavda,RU,2022-02-01 20:22:58,58.0425,65.2726,15.58,91,100,6.8
483,Pundaguitan,PH,2022-02-01 20:22:58,6.3711,126.1689,80.11,76,96,13.38
484,Mbandaka,CD,2022-02-01 20:22:58,0.0487,18.2603,76.78,38,57,2.89
485,Manavalakurichi,IN,2022-02-01 20:22:59,8.1333,77.3,80.69,81,4,7.61
486,Quatre Cocos,MU,2022-02-01 20:22:59,-20.2078,57.7625,78.91,91,100,29.28
487,Dod Ballapur,IN,2022-02-01 20:22:59,13.2919,77.5431,66.22,70,0,6.78
488,San Pedro,PH,2022-02-01 20:23:00,14.35,121.0167,76.1,81,20,2.3
489,Fort Nelson,CA,2022-02-01 20:23:00,58.8053,-122.7002,-13.41,84,40,0.0
490,Ladozhskaya,RU,2022-02-01 20:21:15,45.3081,39.935,36.66,92,100,5.26
491,Ratnagiri,IN,2022-02-01 20:23:00,16.9833,73.3,72.27,68,5,7.96
492,Baton Rouge,US,2022-02-01 20:20:53,30.4508,-91.1545,67.96,85,100,1.01
493,Phan Thong,TH,2022-02-01 20:23:01,13.468,101.0953,82.27,94,10,6.76
494,Chase,CA,2022-02-01 20:23:01,50.8165,-119.6857,36.19,68,35,5.91
495,Viedma,AR,2022-02-01 20:20:26,-40.8135,-62.9967,82.49,27,20,9.08
496,Korla,CN,2022-02-01 20:23:01,41.7597,86.1469,23.54,45,33,2.04
497,Ust-Barguzin,RU,2022-02-01 20:23:02,53.45,108.9833,-8.93,99,99,3.94
498,Yaan,NG,2022-02-01 20:23:02,7.3833,8.5667,82.87,12,0,3.42
499,Olovyannaya,RU,2022-02-01 20:23:02,50.95,115.5667,-23.42,100,49,2.13
500,La Troncal,EC,2022-02-01 20:23:02,-2.4,-79.3333,98.4,74,98,2.91
501,Elmira,US,2022-02-01 20:20:52,42.0898,-76.8077,37.53,53,0,14.97
502,Brigantine,US,2022-02-01 20:18:16,39.4101,-74.3646,40.28,71,0,10.36
503,Ilebo,CD,2022-02-01 20:23:03,-4.3167,20.5833,76.77,75,64,0.87
504,Zhuhai,CN,2022-02-01 20:23:03,22.2769,113.5678,60.98,94,40,13.8
505,Burgeo,CA,2022-02-01 20:24:04,47.6167,-57.6152,18.03,70,49,17.05
506,Torres,BR,2022-02-01 20:24:04,-29.3353,-49.7269,77.83,71,79,7.52
507,Namibe,AO,2022-02-01 20:24:04,-15.1961,12.1522,73.53,70,11,11.95
508,Dubbo,AU,2022-02-01 20:24:05,-32.25,148.6167,71.73,94,75,5.75
509,Ouango,CF,2022-02-01 20:24:05,4.3133,22.5552,79.93,37,53,1.43
510,Kargopol,RU,2022-02-01 20:21:08,61.5071,38.9456,12.52,97,100,3.22
511,Arona,ES,2022-02-01 20:24:05,28.0996,-16.681,66.9,65,100,9.22
512,Mapastepec,MX,2022-02-01 20:24:05,15.4333,-92.9,89.13,44,0,10.13
513,Beisfjord,NO,2022-02-01 20:24:06,68.3751,17.5988,21.25,68,98,10.85
514,Xiongyue,CN,2022-02-01 20:24:06,40.1774,122.1228,14.04,75,1,4.07
515,Nsunga,TZ,2022-02-01 20:24:00,-1.1439,31.3947,62.69,82,99,1.21
516,Uruzgan,AF,2022-02-01 20:24:06,32.8333,66.0,40.28,58,97,1.61
517,Kaeng Khoi,TH,2022-02-01 20:24:07,14.5862,100.9976,80.17,88,87,4.45
518,Balkhash,KZ,2022-02-01 20:24:07,46.844,74.9804,8.15,84,17,11.65
519,Godda,IN,2022-02-01 20:24:07,24.8333,87.2167,57.4,65,0,2.73
520,Boyolangu,ID,2022-02-01 20:24:08,-8.1181,111.8935,74.1,92,76,4.21
521,Buraydah,SA,2022-02-01 20:24:08,26.326,43.975,50.45,36,0,8.25
522,Americo Brasiliense,BR,2022-02-01 20:24:08,-21.7244,-48.1017,70.43,92,100,4.41
523,Dicabisagan,PH,2022-02-01 20:24:08,17.0818,122.4157,72.27,84,91,5.35
524,Yizheng,CN,2022-02-01 20:24:09,24.6706,103.4296,39.97,94,100,3.83
525,Nicolas Bravo,MX,2022-02-01 20:24:09,18.45,-88.9167,81.48,63,94,5.53
526,Glendive,US,2022-02-01 20:24:09,47.1053,-104.7125,9.7,59,20,13.8
527,Steamboat Springs,US,2022-02-01 20:20:07,40.485,-106.8317,24.94,60,100,5.75
528,Batagay-Alyta,RU,2022-02-01 20:24:10,67.8006,130.4114,-10.53,99,100,1.41
529,Arusha,TZ,2022-02-01 20:24:10,-3.3667,36.6833,63.5,81,91,1.83
530,Turan,VN,2022-02-01 20:24:10,16.0678,108.2208,69.78,73,75,2.3
531,Catuday,PH,2022-02-01 20:24:11,16.2923,119.8062,75.0,74,3,12.21
532,Vysokovsk,RU,2022-02-01 20:24:11,56.3167,36.55,26.46,93,100,8.84
533,Lekoni,GA,2022-02-01 20:24:11,-1.5843,14.2591,83.19,50,100,3.96
534,Virtsu,EE,2022-02-01 20:24:12,58.5716,23.5115,25.95,96,100,3.09
